formula, is tautology Dual 
~(((p2) -> (p1)) -> ((p2) -> (~(p1)))), "False"
~(((p2) -> (p1)) -> ((p2) v (~(p1)))), "False"
~(((p2) v (p1)) -> ((p2) -> (~(p1)))), "False"
~(((p2) v (p1)) -> ((p2) v (~(p1)))), "False"
~(((p2) -> (p1)) v ((p2) -> (~(p1)))), "False"
~(((p2) -> (p1)) v ((p2) v (~(p1)))), "False"
~(((p2) v (p1)) v ((p2) -> (~(p1)))), "False"
~(((p2) v (p1)) v ((p2) v (~(p1)))), "False"
~(((p1) -> (p2)) -> ((p3) -> (~(p4)))), "False"
~(((p1) -> (p2)) -> ((p3) v (~(p4)))), "False"
~(((p1) v (p2)) -> ((p3) -> (~(p4)))), "False"
~(((p1) v (p2)) -> ((p3) v (~(p4)))), "False"
~(((p1) -> (p2)) v ((p3) -> (~(p4)))), "False"
~(((p1) -> (p2)) v ((p3) v (~(p4)))), "False"
~(((p1) v (p2)) v ((p3) -> (~(p4)))), "False"
~(((p1) v (p2)) v ((p3) v (~(p4)))), "False"
~(((p1) -> (p1)) -> ((~(p1)) -> (p1))), "False"
~(((p1) -> (p1)) -> ((~(p1)) v (p1))), "False"
~(((p1) v (p1)) -> ((~(p1)) -> (p1))), "False"
~(((p1) v (p1)) -> ((~(p1)) v (p1))), "False"
~(((p1) -> (p1)) v ((~(p1)) -> (p1))), "False"
~(((p1) -> (p1)) v ((~(p1)) v (p1))), "False"
~(((p1) v (p1)) v ((~(p1)) -> (p1))), "False"
~(((p1) v (p1)) v ((~(p1)) v (p1))), "False"
~(((p1) -> (p1)) -> ((~(p1)) -> (p2))), "False"
~(((p1) -> (p1)) -> ((~(p1)) v (p2))), "False"
~(((p1) v (p1)) -> ((~(p1)) -> (p2))), "False"
~(((p1) v (p1)) -> ((~(p1)) v (p2))), "False"
~(((p1) -> (p1)) v ((~(p1)) -> (p2))), "False"
~(((p1) -> (p1)) v ((~(p1)) v (p2))), "False"
~(((p1) v (p1)) v ((~(p1)) -> (p2))), "False"
~(((p1) v (p1)) v ((~(p1)) v (p2))), "False"
~(((p2) -> (p1)) -> ((~(p1)) -> (p1))), "False"
~(((p2) -> (p1)) -> ((~(p1)) v (p1))), "False"
~(((p2) v (p1)) -> ((~(p1)) -> (p1))), "False"
~(((p2) v (p1)) -> ((~(p1)) v (p1))), "False"
~(((p2) -> (p1)) v ((~(p1)) -> (p1))), "False"
~(((p2) -> (p1)) v ((~(p1)) v (p1))), "False"
~(((p2) v (p1)) v ((~(p1)) -> (p1))), "False"
~(((p2) v (p1)) v ((~(p1)) v (p1))), "False"
~(((p1) -> (p2)) -> ((~(p1)) -> (p1))), "False"
~(((p1) -> (p2)) -> ((~(p1)) v (p1))), "False"
~(((p1) v (p2)) -> ((~(p1)) -> (p1))), "False"
~(((p1) v (p2)) -> ((~(p1)) v (p1))), "False"
~(((p1) -> (p2)) v ((~(p1)) -> (p1))), "False"
~(((p1) -> (p2)) v ((~(p1)) v (p1))), "False"
~(((p1) v (p2)) v ((~(p1)) -> (p1))), "False"
~(((p1) v (p2)) v ((~(p1)) v (p1))), "False"
~(((p1) -> (p1)) -> ((~(p2)) -> (p1))), "False"
~(((p1) -> (p1)) -> ((~(p2)) v (p1))), "False"
~(((p1) v (p1)) -> ((~(p2)) -> (p1))), "False"
~(((p1) v (p1)) -> ((~(p2)) v (p1))), "False"
~(((p1) -> (p1)) v ((~(p2)) -> (p1))), "False"
~(((p1) -> (p1)) v ((~(p2)) v (p1))), "False"
~(((p1) v (p1)) v ((~(p2)) -> (p1))), "False"
~(((p1) v (p1)) v ((~(p2)) v (p1))), "False"
~(((p1) -> (p1)) -> ((~(p2)) -> (p3))), "False"
~(((p1) -> (p1)) -> ((~(p2)) v (p3))), "False"
~(((p1) v (p1)) -> ((~(p2)) -> (p3))), "False"
~(((p1) v (p1)) -> ((~(p2)) v (p3))), "False"
~(((p1) -> (p1)) v ((~(p2)) -> (p3))), "False"
~(((p1) -> (p1)) v ((~(p2)) v (p3))), "False"
~(((p1) v (p1)) v ((~(p2)) -> (p3))), "False"
~(((p1) v (p1)) v ((~(p2)) v (p3))), "False"
~(((p2) -> (p1)) -> ((~(p1)) -> (p3))), "False"
~(((p2) -> (p1)) -> ((~(p1)) v (p3))), "False"
~(((p2) v (p1)) -> ((~(p1)) -> (p3))), "False"
~(((p2) v (p1)) -> ((~(p1)) v (p3))), "False"
~(((p2) -> (p1)) v ((~(p1)) -> (p3))), "False"
~(((p2) -> (p1)) v ((~(p1)) v (p3))), "False"
~(((p2) v (p1)) v ((~(p1)) -> (p3))), "False"
~(((p2) v (p1)) v ((~(p1)) v (p3))), "False"
~(((p2) -> (p3)) -> ((~(p1)) -> (p1))), "False"
~(((p2) -> (p3)) -> ((~(p1)) v (p1))), "False"
~(((p2) v (p3)) -> ((~(p1)) -> (p1))), "False"
~(((p2) v (p3)) -> ((~(p1)) v (p1))), "False"
~(((p2) -> (p3)) v ((~(p1)) -> (p1))), "False"
~(((p2) -> (p3)) v ((~(p1)) v (p1))), "False"
~(((p2) v (p3)) v ((~(p1)) -> (p1))), "False"
~(((p2) v (p3)) v ((~(p1)) v (p1))), "False"
~(((p1) -> (p2)) -> ((~(p3)) -> (p1))), "False"
~(((p1) -> (p2)) -> ((~(p3)) v (p1))), "False"
~(((p1) v (p2)) -> ((~(p3)) -> (p1))), "False"
~(((p1) v (p2)) -> ((~(p3)) v (p1))), "False"
~(((p1) -> (p2)) v ((~(p3)) -> (p1))), "False"
~(((p1) -> (p2)) v ((~(p3)) v (p1))), "False"
~(((p1) v (p2)) v ((~(p3)) -> (p1))), "False"
~(((p1) v (p2)) v ((~(p3)) v (p1))), "False"
~(((p1) -> (p2)) -> ((~(p1)) -> (p3))), "False"
~(((p1) -> (p2)) -> ((~(p1)) v (p3))), "False"
~(((p1) v (p2)) -> ((~(p1)) -> (p3))), "False"
~(((p1) v (p2)) -> ((~(p1)) v (p3))), "False"
~(((p1) -> (p2)) v ((~(p1)) -> (p3))), "False"
~(((p1) -> (p2)) v ((~(p1)) v (p3))), "False"
~(((p1) v (p2)) v ((~(p1)) -> (p3))), "False"
~(((p1) v (p2)) v ((~(p1)) v (p3))), "False"
~(((p2) -> (p1)) -> ((~(p3)) -> (p1))), "False"
~(((p2) -> (p1)) -> ((~(p3)) v (p1))), "False"
~(((p2) v (p1)) -> ((~(p3)) -> (p1))), "False"
~(((p2) v (p1)) -> ((~(p3)) v (p1))), "False"
~(((p2) -> (p1)) v ((~(p3)) -> (p1))), "False"
~(((p2) -> (p1)) v ((~(p3)) v (p1))), "False"
~(((p2) v (p1)) v ((~(p3)) -> (p1))), "False"
~(((p2) v (p1)) v ((~(p3)) v (p1))), "False"
~(((p1) -> (p1)) -> ((~(p2)) -> (p2))), "False"
~(((p1) -> (p1)) -> ((~(p2)) v (p2))), "False"
~(((p1) v (p1)) -> ((~(p2)) -> (p2))), "False"
~(((p1) v (p1)) -> ((~(p2)) v (p2))), "False"
~(((p1) -> (p1)) v ((~(p2)) -> (p2))), "False"
~(((p1) -> (p1)) v ((~(p2)) v (p2))), "False"
~(((p1) v (p1)) v ((~(p2)) -> (p2))), "False"
~(((p1) v (p1)) v ((~(p2)) v (p2))), "False"
~(((p2) -> (p1)) -> ((~(p1)) -> (p2))), "False"
~(((p2) -> (p1)) -> ((~(p1)) v (p2))), "False"
~(((p2) v (p1)) -> ((~(p1)) -> (p2))), "False"
~(((p2) v (p1)) -> ((~(p1)) v (p2))), "False"
~(((p2) -> (p1)) v ((~(p1)) -> (p2))), "False"
~(((p2) -> (p1)) v ((~(p1)) v (p2))), "False"
~(((p2) v (p1)) v ((~(p1)) -> (p2))), "False"
~(((p2) v (p1)) v ((~(p1)) v (p2))), "False"
~(((p2) -> (p1)) -> ((~(p2)) -> (p1))), "False"
~(((p2) -> (p1)) -> ((~(p2)) v (p1))), "False"
~(((p2) v (p1)) -> ((~(p2)) -> (p1))), "False"
~(((p2) v (p1)) -> ((~(p2)) v (p1))), "False"
~(((p2) -> (p1)) v ((~(p2)) -> (p1))), "False"
~(((p2) -> (p1)) v ((~(p2)) v (p1))), "False"
~(((p2) v (p1)) v ((~(p2)) -> (p1))), "False"
~(((p2) v (p1)) v ((~(p2)) v (p1))), "False"
~(((p1) -> (p2)) -> ((~(p3)) -> (p4))), "False"
~(((p1) -> (p2)) -> ((~(p3)) v (p4))), "False"
~(((p1) v (p2)) -> ((~(p3)) -> (p4))), "False"
~(((p1) v (p2)) -> ((~(p3)) v (p4))), "False"
~(((p1) -> (p2)) v ((~(p3)) -> (p4))), "False"
~(((p1) -> (p2)) v ((~(p3)) v (p4))), "False"
~(((p1) v (p2)) v ((~(p3)) -> (p4))), "False"
~(((p1) v (p2)) v ((~(p3)) v (p4))), "False"
~((~(~(~(p1)))) -> (~(~(p1)))), "False"
~((~(~(~(p1)))) v (~(~(p1)))), "False"
~((~(~(~(p1)))) -> (~(~(p2)))), "False"
~((~(~(~(p1)))) v (~(~(p2)))), "False"
~((~(~(~(p1)))) -> ((p1) -> (p1))), "False"
~((~(~(~(p1)))) -> ((p1) v (p1))), "False"
~((~(~(~(p1)))) v ((p1) -> (p1))), "False"
~((~(~(~(p1)))) v ((p1) v (p1))), "False"
~((~(~(~(p1)))) -> ((p1) -> (p2))), "False"
~((~(~(~(p1)))) -> ((p1) v (p2))), "False"
~((~(~(~(p1)))) v ((p1) -> (p2))), "False"
~((~(~(~(p1)))) v ((p1) v (p2))), "False"
~((~(~(~(p2)))) -> ((p1) -> (p1))), "False"
~((~(~(~(p2)))) -> ((p1) v (p1))), "False"
~((~(~(~(p2)))) v ((p1) -> (p1))), "False"
~((~(~(~(p2)))) v ((p1) v (p1))), "False"
~((~(~(~(p1)))) -> ((p2) -> (p1))), "False"
~((~(~(~(p1)))) -> ((p2) v (p1))), "False"
~((~(~(~(p1)))) v ((p2) -> (p1))), "False"
~((~(~(~(p1)))) v ((p2) v (p1))), "False"
~((~(~(~(p1)))) -> ((p2) -> (p3))), "False"
~((~(~(~(p1)))) -> ((p2) v (p3))), "False"
~((~(~(~(p1)))) v ((p2) -> (p3))), "False"
~((~(~(~(p1)))) v ((p2) v (p3))), "False"
~((~((p1) -> (p1))) -> (~(~(p1)))), "False"
~((~((p1) v (p1))) -> (~(~(p1)))), "False"
~((~((p1) -> (p1))) v (~(~(p1)))), "False"
~((~((p1) v (p1))) v (~(~(p1)))), "False"
~((~((p1) -> (p1))) -> (~(~(p2)))), "False"
~((~((p1) v (p1))) -> (~(~(p2)))), "False"
~((~((p1) -> (p1))) v (~(~(p2)))), "False"
~((~((p1) v (p1))) v (~(~(p2)))), "False"
~((~((p2) -> (p1))) -> (~(~(p1)))), "False"
~((~((p2) v (p1))) -> (~(~(p1)))), "False"
~((~((p2) -> (p1))) v (~(~(p1)))), "False"
~((~((p2) v (p1))) v (~(~(p1)))), "False"
~((~((p1) -> (p2))) -> (~(~(p1)))), "False"
~((~((p1) v (p2))) -> (~(~(p1)))), "False"
~((~((p1) -> (p2))) v (~(~(p1)))), "False"
~((~((p1) v (p2))) v (~(~(p1)))), "False"
~((~((p1) -> (p2))) -> (~(~(p3)))), "False"
~((~((p1) v (p2))) -> (~(~(p3)))), "False"
~((~((p1) -> (p2))) v (~(~(p3)))), "False"
~((~((p1) v (p2))) v (~(~(p3)))), "False"
~((~((p1) -> (p1))) -> ((p1) -> (p1))), "False"
~((~((p1) -> (p1))) -> ((p1) v (p1))), "False"
~((~((p1) v (p1))) -> ((p1) -> (p1))), "False"
~((~((p1) v (p1))) -> ((p1) v (p1))), "False"
~((~((p1) -> (p1))) v ((p1) -> (p1))), "False"
~((~((p1) -> (p1))) v ((p1) v (p1))), "False"
~((~((p1) v (p1))) v ((p1) -> (p1))), "False"
~((~((p1) v (p1))) v ((p1) v (p1))), "False"
~((~((p1) -> (p1))) -> ((p1) -> (p2))), "False"
~((~((p1) -> (p1))) -> ((p1) v (p2))), "False"
~((~((p1) v (p1))) -> ((p1) -> (p2))), "False"
~((~((p1) v (p1))) -> ((p1) v (p2))), "False"
~((~((p1) -> (p1))) v ((p1) -> (p2))), "False"
~((~((p1) -> (p1))) v ((p1) v (p2))), "False"
~((~((p1) v (p1))) v ((p1) -> (p2))), "False"
~((~((p1) v (p1))) v ((p1) v (p2))), "False"
~((~((p2) -> (p1))) -> ((p1) -> (p1))), "False"
~((~((p2) -> (p1))) -> ((p1) v (p1))), "False"
~((~((p2) v (p1))) -> ((p1) -> (p1))), "False"
~((~((p2) v (p1))) -> ((p1) v (p1))), "False"
~((~((p2) -> (p1))) v ((p1) -> (p1))), "False"
~((~((p2) -> (p1))) v ((p1) v (p1))), "False"
~((~((p2) v (p1))) v ((p1) -> (p1))), "False"
~((~((p2) v (p1))) v ((p1) v (p1))), "False"
~((~((p1) -> (p2))) -> ((p1) -> (p1))), "False"
~((~((p1) -> (p2))) -> ((p1) v (p1))), "False"
~((~((p1) v (p2))) -> ((p1) -> (p1))), "False"
~((~((p1) v (p2))) -> ((p1) v (p1))), "False"
~((~((p1) -> (p2))) v ((p1) -> (p1))), "False"
~((~((p1) -> (p2))) v ((p1) v (p1))), "False"
~((~((p1) v (p2))) v ((p1) -> (p1))), "False"
~((~((p1) v (p2))) v ((p1) v (p1))), "False"
~((~((p1) -> (p1))) -> ((p2) -> (p1))), "False"
~((~((p1) -> (p1))) -> ((p2) v (p1))), "False"
~((~((p1) v (p1))) -> ((p2) -> (p1))), "False"
~((~((p1) v (p1))) -> ((p2) v (p1))), "False"
~((~((p1) -> (p1))) v ((p2) -> (p1))), "False"
~((~((p1) -> (p1))) v ((p2) v (p1))), "False"
~((~((p1) v (p1))) v ((p2) -> (p1))), "False"
~((~((p1) v (p1))) v ((p2) v (p1))), "False"
~((~((p1) -> (p1))) -> ((p2) -> (p3))), "False"
~((~((p1) -> (p1))) -> ((p2) v (p3))), "False"
~((~((p1) v (p1))) -> ((p2) -> (p3))), "False"
~((~((p1) v (p1))) -> ((p2) v (p3))), "False"
~((~((p1) -> (p1))) v ((p2) -> (p3))), "False"
~((~((p1) -> (p1))) v ((p2) v (p3))), "False"
~((~((p1) v (p1))) v ((p2) -> (p3))), "False"
~((~((p1) v (p1))) v ((p2) v (p3))), "False"
~((~((p2) -> (p1))) -> ((p1) -> (p3))), "False"
~((~((p2) -> (p1))) -> ((p1) v (p3))), "False"
~((~((p2) v (p1))) -> ((p1) -> (p3))), "False"
~((~((p2) v (p1))) -> ((p1) v (p3))), "False"
~((~((p2) -> (p1))) v ((p1) -> (p3))), "False"
~((~((p2) -> (p1))) v ((p1) v (p3))), "False"
~((~((p2) v (p1))) v ((p1) -> (p3))), "False"
~((~((p2) v (p1))) v ((p1) v (p3))), "False"
~((~((p2) -> (p3))) -> ((p1) -> (p1))), "False"
~((~((p2) -> (p3))) -> ((p1) v (p1))), "False"
~((~((p2) v (p3))) -> ((p1) -> (p1))), "False"
~((~((p2) v (p3))) -> ((p1) v (p1))), "False"
~((~((p2) -> (p3))) v ((p1) -> (p1))), "False"
~((~((p2) -> (p3))) v ((p1) v (p1))), "False"
~((~((p2) v (p3))) v ((p1) -> (p1))), "False"
~((~((p2) v (p3))) v ((p1) v (p1))), "False"
~((~((p1) -> (p2))) -> ((p3) -> (p1))), "False"
~((~((p1) -> (p2))) -> ((p3) v (p1))), "False"
~((~((p1) v (p2))) -> ((p3) -> (p1))), "False"
~((~((p1) v (p2))) -> ((p3) v (p1))), "False"
~((~((p1) -> (p2))) v ((p3) -> (p1))), "False"
~((~((p1) -> (p2))) v ((p3) v (p1))), "False"
~((~((p1) v (p2))) v ((p3) -> (p1))), "False"
~((~((p1) v (p2))) v ((p3) v (p1))), "False"
~((~((p1) -> (p2))) -> ((p1) -> (p3))), "False"
~((~((p1) -> (p2))) -> ((p1) v (p3))), "False"
~((~((p1) v (p2))) -> ((p1) -> (p3))), "False"
~((~((p1) v (p2))) -> ((p1) v (p3))), "False"
~((~((p1) -> (p2))) v ((p1) -> (p3))), "False"
~((~((p1) -> (p2))) v ((p1) v (p3))), "False"
~((~((p1) v (p2))) v ((p1) -> (p3))), "False"
~((~((p1) v (p2))) v ((p1) v (p3))), "False"
~((~((p2) -> (p1))) -> ((p3) -> (p1))), "False"
~((~((p2) -> (p1))) -> ((p3) v (p1))), "False"
~((~((p2) v (p1))) -> ((p3) -> (p1))), "False"
~((~((p2) v (p1))) -> ((p3) v (p1))), "False"
~((~((p2) -> (p1))) v ((p3) -> (p1))), "False"
~((~((p2) -> (p1))) v ((p3) v (p1))), "False"
~((~((p2) v (p1))) v ((p3) -> (p1))), "False"
~((~((p2) v (p1))) v ((p3) v (p1))), "False"
~((~((p1) -> (p1))) -> ((p2) -> (p2))), "False"
~((~((p1) -> (p1))) -> ((p2) v (p2))), "False"
~((~((p1) v (p1))) -> ((p2) -> (p2))), "False"
~((~((p1) v (p1))) -> ((p2) v (p2))), "False"
~((~((p1) -> (p1))) v ((p2) -> (p2))), "False"
~((~((p1) -> (p1))) v ((p2) v (p2))), "False"
~((~((p1) v (p1))) v ((p2) -> (p2))), "False"
~((~((p1) v (p1))) v ((p2) v (p2))), "False"
~((~((p2) -> (p1))) -> ((p1) -> (p2))), "False"
~((~((p2) -> (p1))) -> ((p1) v (p2))), "False"
~((~((p2) v (p1))) -> ((p1) -> (p2))), "False"
~((~((p2) v (p1))) -> ((p1) v (p2))), "False"
~((~((p2) -> (p1))) v ((p1) -> (p2))), "False"
~((~((p2) -> (p1))) v ((p1) v (p2))), "False"
~((~((p2) v (p1))) v ((p1) -> (p2))), "False"
~((~((p2) v (p1))) v ((p1) v (p2))), "False"
~((~((p2) -> (p1))) -> ((p2) -> (p1))), "False"
~((~((p2) -> (p1))) -> ((p2) v (p1))), "False"
~((~((p2) v (p1))) -> ((p2) -> (p1))), "False"
~((~((p2) v (p1))) -> ((p2) v (p1))), "False"
~((~((p2) -> (p1))) v ((p2) -> (p1))), "False"
~((~((p2) -> (p1))) v ((p2) v (p1))), "False"
~((~((p2) v (p1))) v ((p2) -> (p1))), "False"
~((~((p2) v (p1))) v ((p2) v (p1))), "False"
~((~((p1) -> (p2))) -> ((p3) -> (p4))), "False"
~((~((p1) -> (p2))) -> ((p3) v (p4))), "False"
~((~((p1) v (p2))) -> ((p3) -> (p4))), "False"
~((~((p1) v (p2))) -> ((p3) v (p4))), "False"
~((~((p1) -> (p2))) v ((p3) -> (p4))), "False"
~((~((p1) -> (p2))) v ((p3) v (p4))), "False"
~((~((p1) v (p2))) v ((p3) -> (p4))), "False"
~((~((p1) v (p2))) v ((p3) v (p4))), "False"
~(((p1) -> (~(p1))) -> (~(~(p1)))), "False"
~(((p1) v (~(p1))) -> (~(~(p1)))), "False"
~(((p1) -> (~(p1))) v (~(~(p1)))), "False"
~(((p1) v (~(p1))) v (~(~(p1)))), "False"
~(((p1) -> (~(p1))) -> (~(~(p2)))), "False"
~(((p1) v (~(p1))) -> (~(~(p2)))), "False"
~(((p1) -> (~(p1))) v (~(~(p2)))), "False"
~(((p1) v (~(p1))) v (~(~(p2)))), "False"
~(((p2) -> (~(p1))) -> (~(~(p1)))), "False"
~(((p2) v (~(p1))) -> (~(~(p1)))), "False"
~(((p2) -> (~(p1))) v (~(~(p1)))), "False"
~(((p2) v (~(p1))) v (~(~(p1)))), "False"
~(((p1) -> (~(p2))) -> (~(~(p1)))), "False"
~(((p1) v (~(p2))) -> (~(~(p1)))), "False"
~(((p1) -> (~(p2))) v (~(~(p1)))), "False"
~(((p1) v (~(p2))) v (~(~(p1)))), "False"
~(((p1) -> (~(p2))) -> (~(~(p3)))), "False"
~(((p1) v (~(p2))) -> (~(~(p3)))), "False"
~(((p1) -> (~(p2))) v (~(~(p3)))), "False"
~(((p1) v (~(p2))) v (~(~(p3)))), "False"
~(((p1) -> (~(p1))) -> ((p1) -> (p1))), "False"
~(((p1) -> (~(p1))) -> ((p1) v (p1))), "False"
~(((p1) v (~(p1))) -> ((p1) -> (p1))), "False"
~(((p1) v (~(p1))) -> ((p1) v (p1))), "False"
~(((p1) -> (~(p1))) v ((p1) -> (p1))), "False"
~(((p1) -> (~(p1))) v ((p1) v (p1))), "False"
~(((p1) v (~(p1))) v ((p1) -> (p1))), "False"
~(((p1) v (~(p1))) v ((p1) v (p1))), "False"
~(((p1) -> (~(p1))) -> ((p1) -> (p2))), "False"
~(((p1) -> (~(p1))) -> ((p1) v (p2))), "False"
~(((p1) v (~(p1))) -> ((p1) -> (p2))), "False"
~(((p1) v (~(p1))) -> ((p1) v (p2))), "False"
~(((p1) -> (~(p1))) v ((p1) -> (p2))), "False"
~(((p1) -> (~(p1))) v ((p1) v (p2))), "False"
~(((p1) v (~(p1))) v ((p1) -> (p2))), "False"
~(((p1) v (~(p1))) v ((p1) v (p2))), "False"
~(((p2) -> (~(p1))) -> ((p1) -> (p1))), "False"
~(((p2) -> (~(p1))) -> ((p1) v (p1))), "False"
~(((p2) v (~(p1))) -> ((p1) -> (p1))), "False"
~(((p2) v (~(p1))) -> ((p1) v (p1))), "False"
~(((p2) -> (~(p1))) v ((p1) -> (p1))), "False"
~(((p2) -> (~(p1))) v ((p1) v (p1))), "False"
~(((p2) v (~(p1))) v ((p1) -> (p1))), "False"
~(((p2) v (~(p1))) v ((p1) v (p1))), "False"
~(((p1) -> (~(p2))) -> ((p1) -> (p1))), "False"
~(((p1) -> (~(p2))) -> ((p1) v (p1))), "False"
~(((p1) v (~(p2))) -> ((p1) -> (p1))), "False"
~(((p1) v (~(p2))) -> ((p1) v (p1))), "False"
~(((p1) -> (~(p2))) v ((p1) -> (p1))), "False"
~(((p1) -> (~(p2))) v ((p1) v (p1))), "False"
~(((p1) v (~(p2))) v ((p1) -> (p1))), "False"
~(((p1) v (~(p2))) v ((p1) v (p1))), "False"
~(((p1) -> (~(p1))) -> ((p2) -> (p1))), "False"
~(((p1) -> (~(p1))) -> ((p2) v (p1))), "False"
~(((p1) v (~(p1))) -> ((p2) -> (p1))), "False"
~(((p1) v (~(p1))) -> ((p2) v (p1))), "False"
~(((p1) -> (~(p1))) v ((p2) -> (p1))), "False"
~(((p1) -> (~(p1))) v ((p2) v (p1))), "False"
~(((p1) v (~(p1))) v ((p2) -> (p1))), "False"
~(((p1) v (~(p1))) v ((p2) v (p1))), "False"
~(((p1) -> (~(p1))) -> ((p2) -> (p3))), "False"
~(((p1) -> (~(p1))) -> ((p2) v (p3))), "False"
~(((p1) v (~(p1))) -> ((p2) -> (p3))), "False"
~(((p1) v (~(p1))) -> ((p2) v (p3))), "False"
~(((p1) -> (~(p1))) v ((p2) -> (p3))), "False"
~(((p1) -> (~(p1))) v ((p2) v (p3))), "False"
~(((p1) v (~(p1))) v ((p2) -> (p3))), "False"
~(((p1) v (~(p1))) v ((p2) v (p3))), "False"
~(((p2) -> (~(p1))) -> ((p1) -> (p3))), "False"
~(((p2) -> (~(p1))) -> ((p1) v (p3))), "False"
~(((p2) v (~(p1))) -> ((p1) -> (p3))), "False"
~(((p2) v (~(p1))) -> ((p1) v (p3))), "False"
~(((p2) -> (~(p1))) v ((p1) -> (p3))), "False"
~(((p2) -> (~(p1))) v ((p1) v (p3))), "False"
~(((p2) v (~(p1))) v ((p1) -> (p3))), "False"
~(((p2) v (~(p1))) v ((p1) v (p3))), "False"
~(((p2) -> (~(p3))) -> ((p1) -> (p1))), "False"
~(((p2) -> (~(p3))) -> ((p1) v (p1))), "False"
~(((p2) v (~(p3))) -> ((p1) -> (p1))), "False"
~(((p2) v (~(p3))) -> ((p1) v (p1))), "False"
~(((p2) -> (~(p3))) v ((p1) -> (p1))), "False"
~(((p2) -> (~(p3))) v ((p1) v (p1))), "False"
~(((p2) v (~(p3))) v ((p1) -> (p1))), "False"
~(((p2) v (~(p3))) v ((p1) v (p1))), "False"
~(((p1) -> (~(p2))) -> ((p3) -> (p1))), "False"
~(((p1) -> (~(p2))) -> ((p3) v (p1))), "False"
~(((p1) v (~(p2))) -> ((p3) -> (p1))), "False"
~(((p1) v (~(p2))) -> ((p3) v (p1))), "False"
~(((p1) -> (~(p2))) v ((p3) -> (p1))), "False"
~(((p1) -> (~(p2))) v ((p3) v (p1))), "False"
~(((p1) v (~(p2))) v ((p3) -> (p1))), "False"
~(((p1) v (~(p2))) v ((p3) v (p1))), "False"
~(((p1) -> (~(p2))) -> ((p1) -> (p3))), "False"
~(((p1) -> (~(p2))) -> ((p1) v (p3))), "False"
~(((p1) v (~(p2))) -> ((p1) -> (p3))), "False"
~(((p1) v (~(p2))) -> ((p1) v (p3))), "False"
~(((p1) -> (~(p2))) v ((p1) -> (p3))), "False"
~(((p1) -> (~(p2))) v ((p1) v (p3))), "False"
~(((p1) v (~(p2))) v ((p1) -> (p3))), "False"
~(((p1) v (~(p2))) v ((p1) v (p3))), "False"
~(((p2) -> (~(p1))) -> ((p3) -> (p1))), "False"
~(((p2) -> (~(p1))) -> ((p3) v (p1))), "False"
~(((p2) v (~(p1))) -> ((p3) -> (p1))), "False"
~(((p2) v (~(p1))) -> ((p3) v (p1))), "False"
~(((p2) -> (~(p1))) v ((p3) -> (p1))), "False"
~(((p2) -> (~(p1))) v ((p3) v (p1))), "False"
~(((p2) v (~(p1))) v ((p3) -> (p1))), "False"
~(((p2) v (~(p1))) v ((p3) v (p1))), "False"
~(((p1) -> (~(p1))) -> ((p2) -> (p2))), "False"
~(((p1) -> (~(p1))) -> ((p2) v (p2))), "False"
~(((p1) v (~(p1))) -> ((p2) -> (p2))), "False"
~(((p1) v (~(p1))) -> ((p2) v (p2))), "False"
~(((p1) -> (~(p1))) v ((p2) -> (p2))), "False"
~(((p1) -> (~(p1))) v ((p2) v (p2))), "False"
~(((p1) v (~(p1))) v ((p2) -> (p2))), "False"
~(((p1) v (~(p1))) v ((p2) v (p2))), "False"
~(((p2) -> (~(p1))) -> ((p1) -> (p2))), "False"
~(((p2) -> (~(p1))) -> ((p1) v (p2))), "False"
~(((p2) v (~(p1))) -> ((p1) -> (p2))), "False"
~(((p2) v (~(p1))) -> ((p1) v (p2))), "False"
~(((p2) -> (~(p1))) v ((p1) -> (p2))), "False"
~(((p2) -> (~(p1))) v ((p1) v (p2))), "False"
~(((p2) v (~(p1))) v ((p1) -> (p2))), "False"
~(((p2) v (~(p1))) v ((p1) v (p2))), "False"
~(((p2) -> (~(p1))) -> ((p2) -> (p1))), "False"
~(((p2) -> (~(p1))) -> ((p2) v (p1))), "False"
~(((p2) v (~(p1))) -> ((p2) -> (p1))), "False"
~(((p2) v (~(p1))) -> ((p2) v (p1))), "False"
~(((p2) -> (~(p1))) v ((p2) -> (p1))), "False"
~(((p2) -> (~(p1))) v ((p2) v (p1))), "False"
~(((p2) v (~(p1))) v ((p2) -> (p1))), "False"
~(((p2) v (~(p1))) v ((p2) v (p1))), "False"
~(((p1) -> (~(p2))) -> ((p3) -> (p4))), "False"
~(((p1) -> (~(p2))) -> ((p3) v (p4))), "False"
~(((p1) v (~(p2))) -> ((p3) -> (p4))), "False"
~(((p1) v (~(p2))) -> ((p3) v (p4))), "False"
~(((p1) -> (~(p2))) v ((p3) -> (p4))), "False"
~(((p1) -> (~(p2))) v ((p3) v (p4))), "False"
~(((p1) v (~(p2))) v ((p3) -> (p4))), "False"
~(((p1) v (~(p2))) v ((p3) v (p4))), "False"
~(((~(p1)) -> (p1)) -> (~(~(p1)))), "False"
~(((~(p1)) v (p1)) -> (~(~(p1)))), "False"
~(((~(p1)) -> (p1)) v (~(~(p1)))), "False"
~(((~(p1)) v (p1)) v (~(~(p1)))), "False"
~(((~(p1)) -> (p1)) -> (~(~(p2)))), "False"
~(((~(p1)) v (p1)) -> (~(~(p2)))), "False"
~(((~(p1)) -> (p1)) v (~(~(p2)))), "False"
