formula, is_taut
((p v (q & (r & s))) v ~s) v (s -> ((p -> (q & s)) v t)), True
(((p -> p) v ((q -> p) -> q)) v (r v (s v ~(q & p)))) & t, True
p v (q v ((~(r -> ~r) & s) v ((p & (~t -> r)) -> s))), True
(p -> ~(p v q)) -> ((~(r v p) & s) -> ((s v s) & ~t)), True
((((p v q) & r) v (s & (q -> (t v p)))) v (r v ~p)) & t, True
~~(((p -> ((q & r) & ~s)) & p) & t) v ((t & r) -> t), True
~((~p & (((((p & q) v p) -> r) & p) v ~p)) & (s & t)), True
(p v ((q -> r) v ((p & ~q) -> ((s v (q v t)) v r)))) & q, True
(((p -> ~(q & (r & s))) -> p) -> (((r & t) & p) -> p)) & t, True
(p & ((~(q v r) v (s -> s)) v ((p v s) & r))) -> (t -> p), True
(~((p v (p v (q -> r))) -> (r & (r v p))) v s) v (t -> t), True
((p & q) -> r) v (q & ~(p & ~((r v ~s) v (s v t)))), True
p v ((q v ~r) -> (p -> (((p v s) & (~q v ~t)) & p))), True
(p -> ((((q -> (r -> ~p)) v p) v s) & (s v t))) v (r v q), True
p v (q -> (p -> (r -> ((s & ((s -> ~~t) -> ~r)) & q)))), True
p v (((q v (r v s)) v r) v (~s & ((t -> q) & (s & p)))), True
(((~(p & q) & r) & s) v (t & r)) -> (((p v r) -> p) v s), True
((((p & ~(((q -> r) -> s) & r)) & q) & t) -> (s v p)) v q, True
(((p -> ~(q -> (q -> r))) -> (r v s)) -> q) v (t v (t -> t)), True
(((p & q) & r) -> ~s) -> (p v (p -> ((t v p) -> (t & t)))), True
p v (q v ((q -> ((~r -> s) & ((t v ~r) & t))) & ~p)), True
((p & ~(~(p v (q v p)) -> ~r)) v ((s -> t) v s)) & p, True
(p & (((((q -> ~(r v r)) & ~p) & s) & ~q) & s)) -> t, True
(p v q) -> (r v (s v ((~q -> (((s v s) & p) -> t)) v s))), True
(p -> p) -> ~(((~q & (r -> r)) -> s) & (t & ~(t v p))), True
~((p v (q & r)) v (((q -> q) -> ~s) v p)) -> (t v ~t), True
~p v ((((((q v r) v (s -> q)) & t) -> (q -> p)) v q) v s), True
(((p -> q) v (r -> r)) v ((s & ((t -> s) v ~r)) v p)) & s, True
(((p v (~q v r)) v s) & t) v ~(~r & ((r v s) v p)), True
((p -> ~q) v (((r & r) v p) -> ~~(q & (s v t)))) v q, True
p v ((q -> (~(p -> (r & (p v p))) -> (s v (t -> r)))) v s), True
~(p v ~(p & q)) -> ((q & ~r) v (r & (p -> (s & t)))), True
p v (~p v (((q & (r & ((r & s) -> q))) v (s -> s)) v t)), True
p v ((q -> q) & ((~(p -> p) v (r v (s -> t))) v (t v s))), True
(p -> q) v (((r v s) & ~q) -> (((r v t) & (q v t)) v p)), True
(p -> ((q & r) -> ((r v s) & ~((s -> (r v p)) v r)))) & t, True
(p & ((q -> ~p) & ((r v (~(s v r) & p)) v t))) v ~p, True
(p & (q v q)) -> (((r v ~((s -> (q -> p)) v p)) -> t) v r), True
((((p v q) -> p) -> q) -> (q & r)) & ~((s & ~~t) & s), True
(p & ~(((q & (r -> (r & (s & t)))) -> (q -> p)) v t)) -> r, True
(p v p) v (~q v (((((r -> s) & s) v ~t) & q) v ~p)), True
((~p v ((q -> ((r -> q) & p)) v (s v s))) v (r & t)) & s, True
~((p -> (q v r)) -> s) -> (((s -> (s -> q)) v r) & (t -> r)), True
((p -> ((((q v ((r & s) v ~r)) -> p) v q) & t)) -> s) -> s, True
~((~(p -> (((q & (r v s)) & p) & r)) -> r) & ~(t -> t)), True
p v ((~q & r) v (((s & q) -> ~t) v ((~q v t) v s))), True
(p -> ((~((p & q) v (r & q)) -> (s & r)) & (t -> p))) v t, True
~p -> (q v ((r v r) -> (((~(~r v p) v s) v q) & t))), True
(((~p v ~q) & r) v ~(q & s)) -> (((s v r) & t) v q), True
(p -> (q -> q)) v (((((p v p) & (r -> ~p)) v s) & t) & s), True
~(p -> q) -> (((((r v ~s) & s) -> (q -> t)) & ~p) -> t), True
(p & q) -> (((~(((r -> p) v p) & s) & (p & t)) -> p) v s), True
p v (~(q & (q & (((r & (s -> s)) -> t) & (q & p)))) & t), True
(p v ((~(~p & (p v (q -> r))) -> s) v ~t)) -> (s -> s), True
(p v (q -> (r v q))) & ~(((r v s) v ((t & s) -> t)) & r), True
(p & ~q) -> (((r -> (~r -> ~q)) v s) v (t v (p v q))), True
p v ~((~((q v (r v s)) -> t) -> (q -> ~t)) -> (p v p)), True
(p v q) -> ((p v ((~r -> s) -> (p & ((r & q) v t)))) v q), True
((p v (((p -> q) v r) & (((p & ~s) & q) v s))) & t) v s, True
((p -> q) -> (r v ((s v (~s v t)) v ((s -> p) & q)))) v r, True
((p v (p & (q v q))) & r) v ((r -> s) -> ((~p & q) & t)), True
((p -> (~(q & r) & s)) v ((t -> p) & ((q -> r) -> t))) v p, True
p -> (((((q & r) v ~r) & ((r v (p & s)) & t)) & q) -> r), True
p v (q -> (q -> (~(p & ((r -> (s & (s & t))) & q)) & p))), True
((p v (p v p)) v p) -> (q -> (~(r -> (s -> t)) -> (p v s))), True
(~p v p) -> (q v (r -> ((((s & s) v p) -> t) v (q v r)))), True
(((p v q) & r) v s) v ((t -> ((t -> r) -> (s v ~s))) v t), True
~p v (~q -> (((r v ~s) v ((t & r) v (t & s))) -> p)), True
(p v (q -> ~(r -> ((r & (s & p)) v ((t v s) -> t))))) v q, True
(p -> (((((~(p v q) & r) -> s) & t) & ~t) -> r)) v ~r, True
p -> (((p & (q v r)) & (s -> (~(q & t) & p))) v (s -> t)), True
(((p & q) & r) v s) -> (((r & ((t & ~r) v t)) & s) -> r), True
(p & (q -> ((((r & s) & ~t) v (t & r)) & s))) -> (p & p), True
p -> (q v (r v (~~((q -> ~s) & (t & q)) & (s -> r)))), True
(p -> (p -> (((~(q & (r v (q -> s))) & t) -> r) v t))) v s, True
p v ((p -> (q v (p v ((r v (r v ~(p v s))) -> r)))) & t), True
(~p v ~(((q & p) & ((r v s) v t)) & ~(s -> s))) v r, True
~p v ((q v (r -> ~s)) v (r & ~((r & t) v (s & t)))), True
((((((~p & q) & r) -> p) -> (~s v t)) & ~p) -> q) & p, True
(~p & (q & r)) v (~s -> (r v ~((q v t) & (r & p)))), True
((p & ~q) -> ~(r & (r v (((~s v t) & p) v t)))) v r, True
(~((((p & q) v (r v p)) & s) & (q -> r)) v ~~t) v s, True
((~p -> q) -> r) -> (((~~s -> ~q) -> (t -> s)) v ~s), True
(p v ((~q v r) v (s -> (t & (~(t -> ~r) -> s))))) v s, True
((p -> q) v q) -> (q v (~((p -> r) -> (q -> (s & t))) -> q)), True
((p -> q) -> ((((r & q) & q) -> s) v (~t -> (t -> t)))) & q, True
(p v q) v (~((r -> r) v s) -> (~(t & p) v (p & ~p))), True
((p & (p v (~q v r))) v (p -> (q v (r v s)))) & (q v t), True
(p & ((q & (r v s)) -> r)) -> (((t & s) & ~r) v (p & t)), True
(p & ((q -> r) -> ((s v ~((q & q) v (t -> s))) & q))) -> p, True
((p & ~(p & (q -> ((r & ~(r & q)) & s)))) & ~t) -> r, True
(((((p & q) -> r) v (r v p)) & r) v ~s) v (q & (p v t)), True
~(p & (~((~q -> (~r -> s)) & ~(t v (t -> r))) & s)), True
(((p v q) v (~(r -> ((s v r) -> q)) -> r)) v s) -> (t -> t), True
~p v ((q -> p) v ((~(r -> (q & s)) v s) & (t v ~t))), True
p -> ((p -> (~q v ((p v ((p -> q) v q)) & r))) & (s -> t)), True
(((~(p v q) v r) & ((s v s) v q)) v (t v t)) v (t -> t), True
p v (((q -> r) & (((~(s -> p) & q) & t) v ~~p)) -> q), True
~p -> ((q v ((r -> (((s v r) & t) -> p)) -> (q -> r))) & q), True
~(((~((p & q) v r) -> s) v (s v (t -> q))) & (~r & r)), True
~~(~~(~~~p -> ((p v (q -> r)) & s)) v (r -> t)), True
(p -> (((q -> p) & (p & (r & (~r v (q & r))))) & s)) v t, True
((p & ((q -> r) -> s)) v q) v (t -> (~(q & s) v (p & t))), True
(p v ((q -> ((r & s) & ~t)) & (p -> ~p))) -> (~p v p), True
(~((p -> q) -> (~(r v (s & ~t)) & t)) v q) -> (t -> t), True
p -> (q v (~p v ((q -> (r -> r)) & (s -> (p -> (q v t)))))), True
~p -> (((~(q -> q) -> ((q -> r) -> ~q)) & s) v (q & t)), True
(p -> (q v (~r v (p -> (s -> r))))) v (s & ((t -> r) v p)), True
((p v (q v (r v (((s -> r) v q) v s)))) & p) & ~(t & t), True
(((~((p & p) & ((q & r) & s)) & (q & s)) -> t) -> p) v q, True
~(((p -> (q & r)) & (p & p)) -> ~s) -> ((~p -> t) v p), True
((~p -> q) -> ((q -> (q & ~r)) v ~q)) v (s v (p & t)), True
(((((p v (q -> ~r)) & q) v s) & (s -> (p -> t))) -> s) -> q, True
p v ((p v (q & ~r)) -> ((s -> (r -> ((t v t) v s))) & s)), True
((~p v ~q) v r) v (~(p -> ((p & (q -> q)) v s)) -> t), True
(((p -> q) v (r -> s)) & (q & p)) v (p v (t & (~s -> r))), True
((((p -> q) & r) v ~q) v (p & (p -> (s v (t v s))))) v s, True
(((p -> q) & r) v (((~r -> (p v s)) v (t -> t)) & q)) & t, True
p v ((q & (~p -> p)) -> (~((r -> ~q) v (s -> q)) & t)), True
((p -> ~((q -> (r v s)) -> (~~s -> s))) & ~~t) -> t, True
((((p & (~q v p)) -> (q v q)) v r) v ((s & q) -> t)) v q, True
(p -> ((((q v r) -> (s -> t)) v s) v r)) & ~((p & r) & q), True
p -> ((q v ((r v s) -> ((r v ~~(~q & t)) v s))) & t), True
p v ((q -> (r -> (r -> (q -> s)))) v (((r & t) & p) v ~q)), True
p v ((((q & ~(r v s)) -> q) v (t & ~~(s v t))) & t), True
p v (q v (r -> ((s -> ((r v r) v ~(t v ~~t))) -> r))), True
~p -> ((q -> ((r & (p -> r)) -> (s -> ((s v p) & t)))) & r), True
p -> (~(q -> (r v r)) -> (((s & (q -> (t -> r))) v s) v p)), True
(((((p v (q v r)) v p) & ~(s -> q)) & q) & q) -> (t v t), True
~(p -> (p v (q -> ((r -> r) & (p -> (s & q)))))) -> (t & p), True
(~((p -> q) v ((((r & (p v r)) -> s) & r) -> q)) -> t) v s, True
~p -> (~q -> (~(q v ~r) v (p -> (s & (~p & t))))), True
~(~p -> q) -> (((q -> (r v s)) v t) -> (s v (s -> ~t))), True
p v ((p -> (q -> ~r)) & ((((s & r) v q) & (q -> s)) v t)), True
(((p & (q & ~(r v ~r))) & (s -> q)) -> (p v ~t)) & s, True
p -> ((p -> ~(((q v r) & q) v p)) -> (s -> ~(q & ~t))), True
((~p v (q v (~(r v (s -> (s v t))) -> ~q))) & q) & s, True
(p & (~q & q)) -> (r & (((s & ((r -> t) v q)) -> q) v q)), True
~p v (((((p v ((q -> p) v q)) v r) & (s v t)) v r) v s), True
(~~(p & (p -> q)) -> ((((r & ~q) -> s) & t) & s)) v q, True
((~(((((p & q) v r) -> p) -> r) & p) v r) & s) & (q v t), True
p v (~q v ((r -> (((s -> p) v p) -> s)) v ((p -> t) -> q))), True
(((p -> (q -> (r v r))) v s) v (r -> r)) v ~(r & (t -> p)), True
(p v ((p -> p) & q)) v ((~(r -> (p v s)) & t) -> (q & r)), True
(((p v (p & q)) v r) v (~(p & p) & (r -> s))) v (s -> t), True
(p v p) -> ((~q v ((r -> q) & (p v ((s v t) & t)))) v p), True
(p v (~(~q v ((q v (r & r)) & ~s)) -> (s v p))) & t, True
p -> ((q v ~((q v (((q v r) -> p) & (p & s))) v t)) -> q), True
p v ((((((q -> q) -> (r -> ~q)) & r) v (s -> p)) & t) -> r), True
p v (((((q & p) -> q) v r) & ~q) v ((s & t) & ~~r)), True
(~((p v q) & r) & (q & (s & (((s -> q) & t) v q)))) v r, True
p v ((((((p -> q) & r) & p) & s) & s) v ((p & s) v ~t)), True
((((((~p -> (q v (r -> p))) -> s) v r) & t) -> t) v s) & s, True
(((p v (q & r)) & ((p & s) & r)) v (p -> r)) & ~(t & s), True
(p & ~((((q v r) & s) v ((p v t) & p)) v s)) -> (q -> q), True
(((p & (q & r)) & (~q v s)) -> (~r v (t v s))) & ~p, True
((p & (q & (~r & r))) & (q & (((q & s) v p) v t))) -> q, True
p -> (((~((p & q) & r) -> ~s) -> (t v ~q)) v (s v q)), True
((p -> ~(q & r)) & s) v ((r -> (t & ((q & q) v t))) v r), True
(((~p v q) v r) v p) & ((((r v s) & q) v r) v (r v t)), True
((~(p & (q & (q -> r))) v q) v s) & ~(~(t & t) v p), True
p -> ((q & (r & r)) v (r v ((r & ((~s v s) v t)) -> q))), True
p -> ((~(q -> q) -> (r v (r & (((s v t) & q) -> p)))) & s), True
p v (((q & r) -> (r v (r -> (r v q)))) & (s & ~(r -> t))), True
p -> ((q -> r) v ((r v (((p -> r) -> s) v s)) & ~(t & p))), True
(p & ((p & (((p -> (q & (~r -> s))) -> t) v s)) & s)) -> s, True
p -> ((p & (q & ((r v ~(s -> ((q & q) & p))) v s))) & t), True
((((((p -> ((q -> q) -> p)) & r) -> s) -> q) & t) -> ~s) -> r, True
(p -> (~(((q -> r) -> (s -> t)) & r) & (t v q))) -> (s -> s), True
(p & ~p) -> (((q v (((r & s) v t) v s)) & t) & ~~q), True
((~p -> ((~q v ~(p -> r)) -> ~s)) v t) v ~(t & p), True
(((p & q) v (q v ((r -> p) v (~p v (s & t))))) & t) v s, True
(p & (q & (r & q))) -> ((q & r) -> (p v (~(s v p) & t))), True
p -> (~((~(p & (q -> (p -> (q -> r)))) -> s) & r) -> ~t), True
p v ((~(q -> r) -> ((s & p) -> (~~(t & p) v p))) & r), True
(((p v (q v r)) v ~((s v (s v t)) & (q & r))) & q) v t, True
~((p -> (q & r)) & (s -> t)) -> (~q & ~((s v t) v q)), True
(((~p -> q) & p) -> (r & (~s & (~s & q)))) v (r -> t), True
(((((p -> p) & (~q & r)) -> p) & q) -> ((p & s) -> t)) & r, True
(p & q) v ((r -> (p -> r)) v ((q -> ((q -> s) -> q)) v ~t)), True
p v (((p -> q) -> ((r -> s) -> (t & r))) v (~(p & r) v r)), True
p v (((q & (p & ((((r v s) & t) & s) & t))) -> ~s) & r), True
((~(p & (q -> ((r v (s v ~q)) v ~r))) & t) v q) v p, True
p v ((q -> ~p) & (~~p & (r -> ((s & (r -> t)) v q)))), True
((p -> (((~q & r) v (q v s)) & (t & p))) & r) & (s & p), True
p -> ((~~(q & r) v (r -> (((s & t) & p) -> s))) v ~t), True
((p -> (~((q & r) v p) & q)) -> (r v (p -> (s & t)))) & p, True
~(p v (q v (p & ((r -> r) v ((q v s) -> t))))) -> (p -> t), True
(p v (q v ((~r & q) -> s))) & (r & (t v (~~r -> q))), True
~((p & (q v (r -> s))) v t) -> (((s v (r -> q)) & t) v r), True
((((((p & q) & (r & r)) & s) & r) -> t) & (~s -> q)) v s, True
((p v (q v (r -> (~((q & s) & t) -> r)))) v p) & (p v s), True
p v (~(~((q v (r & (~r -> (s -> t)))) -> r) & p) & s), True
p v (((~(((p -> ~p) & ~q) v r) & s) -> (t v s)) & r), True
((((p -> ~q) v r) & (s & (r & p))) -> p) -> (t v (t -> t)), True
(~p v ((q v p) v ((r -> ((s & (t v t)) & r)) -> q))) v r, True
((p v ~~(~q v (((r & s) v t) & (s v p)))) & r) -> r, True
p -> (~(((((p -> q) & (r v p)) & p) & p) & s) v (p v t)), True
~(~(p v q) -> (r -> (r & s))) -> (p -> (p -> (t -> ~s))), True
~(p -> q) v ((~q v r) v (((~q -> s) -> (r -> t)) & q)), True
(~p -> (q -> r)) v ((((s v r) & ((t v p) v q)) & r) -> p), True
p v ((p v ((q -> (~(r & s) -> ((t -> s) v r))) v q)) v p), True
(p & q) -> ((q v (r v ~(~~r -> (s -> ~t)))) & ~q), True
(p v (q v (((r & q) -> (s v (r v ~s))) & (q -> t)))) & r, True
((p v (p v (q -> (q & ~r)))) v (s -> (p -> (r -> t)))) v p, True
~~(p -> (q v ~(((q v r) v (s -> p)) -> t))) v (q v t), True
((((p -> p) v ((~p & ~~q) v r)) & r) & (s -> t)) v t, True
(p -> q) v (r -> ((p v ((q & s) v (s & p))) v ~(t -> r))), True
~(~p & ~q) v ((r & ~(s -> t)) -> (t -> (~t & t))), True
~~(p -> (q -> q)) & ((r v (p -> (~(s & s) -> t))) & t), True
~((p & (p v (q -> r))) & (s & (s & (s -> s)))) v (t -> s), True
(~(((((p -> q) & ~q) v r) -> q) -> ~s) & t) -> (p & r), True
~((~~p v (q -> r)) v q) v (~(~r & (s & r)) & t), True
p v (~(p & q) v (~~~~((r & (q -> s)) & r) & t)), True
p v (~q v (q v (r & ~(((r & s) -> (s & ~t)) -> q)))), True
p -> (((q & (p v p)) v r) v (s v (~((s -> t) & q) & r))), True
(p -> (q -> (r -> q))) v (((s -> (~r & (p -> r))) v s) -> t), True
~~(p v (q v ((~(q v (r & s)) v ~q) & t))) v ~t, True
p -> (q v (((r v r) & (((p v s) -> ~(t -> s)) v q)) v p)), True
p v (q v (((p -> r) & (~(r v r) & s)) & (t & (p & s)))), True
~p -> (q v ((r v ~((s & q) v (s v p))) v (s v ~t))), True
((p -> p) & (~((q v (r & s)) & t) -> ((t v s) -> t))) v p, True
(p -> ~q) v (q v ~(((q -> (r v s)) & t) & (~r -> p))), True
~((p & q) & ~((p & r) v ((~s -> ((q & r) -> p)) -> t))), True
(((~~p & (q & q)) & r) -> q) v ~(q & (r -> (s -> t))), True
((p v (p -> q)) & ~r) v (((p v s) -> (s & ~t)) & ~q), True
((((~(~p & q) & (r -> (s v r))) -> p) v ~t) v q) & p, True
~p v ((q v (p -> r)) -> (((p & s) & q) v (t & (q -> t)))), True
p v (q -> (((~q & (r -> ((s v t) -> (q -> p)))) & r) -> p)), True
(p & q) v ((r v (~(s -> ~t) -> ~p)) & (p & (p v p))), True
(p v (q -> (p -> (q v (r -> ((s -> p) & q)))))) & ~(r & t), True
p -> (p & (((((q v r) -> q) v (s v s)) v (t & ~t)) v r)), True
((~((p & q) & r) v p) v p) v (s & (((t & p) v p) & r)), True
p -> ((q v r) -> ((((s & t) -> ~((s -> p) & t)) v t) & r)), True
((p & q) -> q) & (~r -> ((s & s) & ~((t & ~t) & r))), True
(((((p v ~q) v (r v p)) v q) & q) v (q & s)) v (t -> t), True
((((p & (~(q v r) -> (p v s))) & p) & s) -> r) v (p & t), True
(((p v (q & (r -> ~s))) & t) -> (q & t)) -> ((t -> p) v t), True
((p v ~(p & ((p v (~q & (r & s))) v s))) v p) v ~t, True
(((p -> q) v ((~(q -> r) & s) -> (s -> t))) v (r v r)) v t, True
(p & q) -> (r v ((r -> ((s & ((q v s) & ~t)) v s)) v r)), True
p -> (p -> ((q -> (((~r v (s & t)) & q) v r)) & (s & t))), True
(p v (q -> (r v (r & ~(((s v r) v r) & s))))) v (p -> t), True
(p v q) v (((r -> q) & (~(s -> (t v p)) v p)) -> (q -> s)), True
(p & ((p -> q) -> (r & ~s))) v (~((p -> s) & ~t) -> r), True
((~p -> ~(~q & ~(r -> r))) v ((s & s) & q)) & ~t, True
((p & (q -> r)) v r) v (q -> (((s v (r v q)) v s) v ~t)), True
(~p v (((q -> r) & s) -> t)) v ~(((t -> s) & t) & ~q), True
(p v ((p & (q -> (~(r -> (s v t)) & p))) & p)) -> (p v t), True
((p v (q v (~(r v s) -> ((~q & t) & p)))) v ~r) v s, True
~((p v q) & (q & ~((r & ~s) v (t -> (s v ~~t))))), True
(~p -> ~q) v (q & (q -> ((r -> ~r) & (s v (p v t))))), True
p v (p -> (q v ((((r & (s v t)) & t) v q) v (~r & q)))), True
((p v ~q) v ((q & p) v r)) v ((s -> t) -> (r -> (t v r))), True
~(p -> ~((p -> q) & ~((~~r & (s v t)) v s))) -> q, True
((p -> (((~~q v p) & r) -> s)) v (t v (~t & t))) & p, True
((p & ~q) & q) -> ((r v s) v (q v ((r & t) & (q -> p)))), True
((p & q) v (((((~r -> s) -> p) v r) & p) -> (q v t))) v r, True
(p v q) v ((~p v (q v ~(r & (s & ~t)))) & (t & r)), True
((p -> q) v (r v (((p v s) & ~~(t & q)) -> q))) & ~s, True
p -> (((q v r) v ~~~(r & ((q v s) v q))) & (p & t)), True
((p & (q & ((r -> r) & (((p & r) -> s) v ~t)))) -> q) v q, True
(p v (q v r)) v (p v (q -> (q -> ~(s -> ((r & t) -> p))))), True
(((p & p) v ~q) v ((q -> (r -> s)) v ~p)) v (t & ~q), True
p -> (q -> (q -> ((((p v ~((r v q) -> q)) & s) & t) -> s))), True
((p & ~q) -> p) & (((r & (s & ~(q -> p))) v ~t) -> r), True
((~p & q) -> q) & (r & (((r -> s) v (t v t)) -> (q -> s))), True
p -> (((q v (((r & s) -> q) & (q & (~t v r)))) & t) -> p), True
p -> (q -> (r v ((p & ((s v ~((p -> t) -> p)) -> r)) -> q))), True
(((p -> p) & q) -> r) -> ((q & (~~s -> (t -> ~q))) v s), True
p -> ((q -> p) v ((~r -> ((s -> t) -> s)) & (s v (t -> s)))), True
((((p & q) & r) v ~~s) v (~(p & p) & (t -> q))) v q, True
((p -> p) -> ((q & r) v (s v (s -> ~r)))) & (s v (t -> p)), True
(p -> (~q v ~~(r -> (s -> t)))) -> ((r v (p -> p)) & p), True
p -> ((q -> (((r v s) & (~((t & s) -> r) & t)) & s)) v q), True
(p v ~q) v ((~(r v (s -> (q v p))) -> p) v (~q & t)), True
p -> ((~~q -> (q & (p -> (~r v s)))) & ((r -> p) -> t)), True
(((p & (q v (r -> s))) v ~t) v (((r & p) v t) & r)) v r, True
p v ((p -> ((((q -> r) -> ~q) & p) & (p & r))) v (s v t)), True
p v ((p v ~p) & ((q v ~(~~(r -> s) v ~p)) v t)), True
p -> (((~q v (r v p)) v ((p -> (r v (s -> p))) & t)) & r), True
~(((p v q) -> q) v (((p & (r & s)) v (t & r)) & s)) -> r, True
(((~p v (q & r)) v s) -> ~((~p & p) -> t)) -> (t -> t), True
p v ((q -> (r v (~r -> s))) v (((q v r) v (t & t)) v s)), True
((((((p -> (p -> ~(q & r))) v s) -> s) & t) & t) -> s) v r, True
p v ((q -> ((((r & (s -> s)) & r) -> (p v s)) v t)) v ~p), True
(p -> (q v p)) v (((r v ~s) & q) v ((t & (p & s)) & r)), True
p -> ((q -> (r & ((p & s) & ~(p v (q v t))))) v (p -> p)), True
(p v (~(q & (r -> r)) v (r v (~r & ~s)))) & (t v p), True
~~((p & ~~(q v r)) v ((r & s) v t)) -> (~p v p), True
~p -> (~~(p -> (q & (r & s))) -> (p -> (t & (p & p)))), True
p v (q -> (r v (~~(~s & p) -> (r & ((t & p) v r))))), True
p v (~((q v ((r & ((q v r) -> ~~s)) -> t)) & p) v t), True
(p -> ((q v (((~(r -> q) & q) -> (s & t)) -> r)) -> q)) v p, True
(~p & (p & ~q)) v (r v (~((s & q) -> p) -> (t & q))), True
((p -> (q -> r)) -> ((~(s -> p) -> s) & (r & (r & t)))) v p, True
(p -> ((p v q) v r)) v (s -> ((r & (~r & t)) v (r & p))), True
~((p & ((q v (r v s)) v r)) v (t -> ((q & p) -> t))) -> r, True
p -> (((q -> r) v (~((r & s) -> t) & (t -> t))) v ~~p), True
((p & ((~(q -> (r -> r)) -> s) -> s)) -> (p -> s)) & (r -> t), True
p -> ((((~(q & r) v (s & t)) v s) & (q & q)) -> (t & s)), True
(((p & ((q & ~~~r) & q)) & s) -> (t v (t -> p))) & q, True
((p -> (~q v (r -> (s v (p -> (~p -> ~t)))))) v s) v s, True
(~(p & q) v r) -> ((s -> s) v (((t -> r) & (q v r)) -> q)), True
(~(p -> (q -> (r & ((p -> s) v t)))) -> p) v ((t -> p) v r), True
(p -> q) v ((r -> q) v ((s -> (((t -> t) -> q) & ~t)) v r)), True
p v (q -> (q & ((q & (((p & q) & r) v (p -> ~s))) v t))), True
((~p v (q -> q)) & q) & (r -> (((p v s) v ~p) -> ~t)), True
(((p & (((q v (q -> r)) v s) v r)) & r) -> q) v (p & ~t), True
(~(p & p) v (q -> ((r & s) v t))) v ((p & (r -> r)) -> q), True
(~p & q) -> (q v (((r & s) & t) & ((t & p) -> (p -> q)))), True
~((((~p & (q & r)) -> s) v (p -> (r & p))) & ~t) -> q, True
~(~(p v ~q) & ((((r v q) & p) -> (s -> (r & p))) & t)), True
p v (~((p & q) & (~r v ((r v (s -> t)) & r))) -> ~p), True
p v ((((q v q) & r) -> ((r & (s -> (t -> ~p))) v t)) v q), True
(p v ((q -> (r -> s)) v q)) v (r v (~p v ((t v s) & t))), True
p -> (~(p & p) v (~((q & r) -> q) -> ~((s & p) v t))), True
~((p -> q) v ~~((p & ~(r & s)) v (t -> q))) -> ~s, True
((p v ~q) v (((r & r) & (~s v t)) -> q)) & ~~~r, True
p -> ((~(q v r) v ((s v (t v t)) & ((s v r) & s))) -> p), True
p -> (p & ((q v (~r v ~(p & ~(p & s)))) v (t v r))), True
(~((p & ((p v q) v (r v (q & p)))) v s) & t) -> (p -> p), True
~p v ~~(((q v ((r -> r) & (q & s))) -> t) -> (t & t)), True
(p -> p) & ((q v ((p v ((p & r) -> s)) v ~r)) & (r & t)), True
(((~p & (q v (r & s))) v ~(~~~p -> t)) v p) v t, True
((~((p & ~(q -> q)) v ~r) -> p) & ((s & t) v r)) v r, True
p -> (q -> ~~(r -> ((((~q & s) v s) & (t & q)) v p))), True
(p -> ((~(q v r) v (r v (r -> (s -> t)))) v p)) v (r v q), True
(p -> (q -> q)) v (r v (p -> (((s v s) -> (r -> ~r)) -> t))), True
(p v ~p) v (q v (((~~(r -> p) & r) v s) -> (t & p))), True
~((~p v q) & ~(r -> (~q -> (r & ~((s & t) -> s))))), True
(p v ((p -> q) & ~((p v r) & s))) v ((p -> p) -> (s -> t)), True
((((p v ~p) -> q) -> (q & (r -> q))) & s) & ((p -> t) v t), True
(p & q) -> (r -> ((s v ((~(s & t) v (r & t)) & r)) & s)), True
p -> ((~p -> ((q v (r & (q & p))) v (s -> (t -> r)))) v p), True
(((p v q) v r) -> (s -> (q & ~t))) v (q -> ((t v p) -> r)), True
((p & q) v ~(((p v r) -> s) & ((p -> t) -> s))) -> (p -> q), True
((((~(((p & p) & q) v p) -> r) -> (q & s)) -> t) & p) -> p, True
(p & q) -> ((p -> (r v (s -> ~s))) v (((r & q) v s) & t)), True
p v (q v (((((p v r) v (s -> ~p)) & s) & t) & (s -> q))), True
(p & (q v q)) -> ((((p -> ((r v s) v ~s)) & t) v q) & s), True
(~p -> ~(q v r)) v ((p -> ((s -> t) & t)) -> (p -> ~p)), True
(~((p v (~q & ~((r v r) v s))) & s) v (t v q)) v s, True
(p v (q v (p v (p v (((r & s) & ~q) -> t))))) v (q -> s), True
~p v ((q -> (q -> ((r v ((q -> (s -> t)) v p)) & p))) & q), True
((p -> (q v (q v (q v q)))) & ~(r & s)) v ((t & r) v p), True
p -> ((~q & (((r v ~q) -> (~s -> t)) & s)) v (p -> q)), True
(~(((~(p -> q) -> ~~r) v (q v s)) -> t) -> p) v ~p, True
((((~p -> (~q v q)) v (~r & s)) -> t) v (t -> r)) v p, True
(p v ~p) & ((((q & ((r -> r) -> (r & s))) -> q) v t) v q), True
((p v ~((q & ~r) -> (s -> (~t -> (t v s))))) & q) -> q, True
((p -> q) v ~(((p v ((r -> r) & s)) & (r -> q)) & r)) & t, True
(((p & (~(q & r) & ((s -> ~r) -> q))) -> ~p) v t) v r, True
(p & (q v ~r)) -> (((((s v t) -> q) v (s v t)) -> q) -> p), True
(p v (~(q -> (r v (s & t))) & r)) v ((r -> (t -> s)) v r), True
p v ((~p & ~(~p & (((q -> r) v s) v (t v p)))) v q), True
((~p & (((q v q) -> (r v q)) -> (s & q))) & s) -> (q v t), True
p v ((~q -> r) v (s -> ((~(p v (t & r)) -> p) -> ~r))), True
