formula, is_tautology

p v ~(((q v (q & (r v (s v r)))) v (t v (r v t))) v r), False

~((p & (p v q)) & ((r & ~~(((s & q) & r) v r)) v t)), False

~p v ((q v (~(r v ((~(s v p) v r) v s)) & t)) & r), False

((((~(p v q) & q) v (p & r)) v (s & (t & s))) v p) v q, False

p v (q v ((~(~~(p v r) & q) v r) & (s v (q v t)))), False

((~p & (q v ((((r v s) & t) & s) v t))) & r) & (p v p), False

(((p v q) v (r & (r v (s v p)))) v s) v ((t v t) v ~r), True

((p v q) & (~~q v ((~q & (r v p)) v s))) v (t & s), False

(p & q) & (~(~(r v (q & (p & s))) & ~~~t) & q), False

(p v (~(q v r) v (((s & t) & (t v (s v s))) v q))) & s, False

(p & ((p v q) & ((r & (s & ~p)) v (t v (t & s))))) v r, False

((((((p v (q & p)) & r) v q) v p) v ~s) & t) & (q & p), False

p & ~((q & (((r & p) & s) & p)) v (q & (p & (r & t)))), False

p v (((q & (~(r v (q v s)) & ~~r)) v (t v q)) & q), False

~(~(p v q) v (~(r & (((s v (r & p)) v t) & p)) & t)), False

(((p v q) & ~r) & q) v ((r v ((s & (r & q)) & t)) & t), False

~(((((p v ~q) & ((~(q & r) & s) & t)) v t) v t) & r), False

~((p & q) v ~((r & r) v ((~r & (r v s)) & s))) & t, False

(p v (((~q v r) v s) & (((p v t) v (t v r)) v t))) v t, False

~((~(~(p & q) & r) v (((p & s) & (t v r)) & p)) v t), False

(p & ~(q v r)) v (((~p v s) & ~r) v (s v (t & r))), False

(((p & q) & r) & (~((((s & r) v r) v p) & q) & s)) v t, False

~(((p & q) & ((r v (p & s)) v ~~(t & (p & p)))) v r), False

((~p & (((q v q) & r) v (s v (~~q & p)))) v s) & t, False

(p & (q & ~((~~r & ~(s v ~q)) v (t v s)))) & p, False

p & ((q v (p v q)) & (~(~(r & (s & ~r)) & t) & q)), False

((p v (~q v r)) v ~(s v ((t v (p & q)) & r))) & ~t, False

~(p v q) & (p v (p & (((r & s) v r) v (r v (t v s))))), False

(((p & q) v (~~r v s)) v ~(s v t)) & (q v (t & p)), False

((p v ((p v ~(q & (r v (s v ~s)))) & t)) v ~t) v p, False

~(p v ((q & r) & (s & ((t v s) & (p & (t & s)))))) v p, True

~((p & (~(q & (r & s)) & (((~t & q) v r) v s))) & r), False

(((~p v q) & r) v ((s & p) v r)) & (~~(q v t) v r), False

((p & q) v (~((r & (r v (s v t))) v ~t) & p)) v ~p, False

p & (q & (r & ~(~~s v (s & (q & ((q v t) v r)))))), False

~p & (((((q v r) v p) & (r & s)) & (p & (q & t))) v q), False

~p & ((((q v r) v s) v (p & ((t & ~r) v p))) & ~s), False

((~((p & (~q & (p & r))) & (p & ~r)) v s) & t) & r, False

p & ((~((~((q & r) & s) & (~p & p)) v q) v p) & t), False

~((~~p & q) & (((p & r) & s) v (q & ~~(t v r)))), False

~(p & q) v ((~~((r v ~r) v ~p) & (s & t)) & t), False

p & (q & ~((~(q & ((r v s) v t)) v ~~~r) v p)), False

(~(p & q) v (~r v ~~(~~s v r))) v (t v ~r), True

(p & (~~(q v r) & (~(((q v s) v q) v r) v t))) & q, False

p v (((~q v ~(r v ~s)) v (r v (~t v p))) v ~q), False

(~p v q) v ((q & (r v (q & (r & (s v (q & t)))))) & t), False

~(p v (~(((q & ~q) & ((r v s) v (p & t))) & q) v q)), False

p & (q & ~(p & (r & ((~(~s & (q & r)) & t) v p)))), False

(p & ((~(~(q v (r & (q v s))) v r) v ~t) v t)) & r, False

(p & p) & (((q & (r v ~(s v t))) v ((r v p) & p)) v s), False

(~(p v (q & ~(q v (r & s)))) & ~(t & (r v r))) & r, False

~((~~p v q) v (p & (((~r v p) & p) & (s & ~t)))), False

(p & ((q & ((p & r) v r)) & ((~r & s) v p))) & (r & t), False

(~p v ((((q & (p & (r v s))) & r) & (q & s)) & t)) v p, True

(~((p v q) & (r v (((s v s) v q) v (s v s)))) v s) v t, False

((p v (q & ~(~(r v r) & (s v r)))) v p) v (~q & t), False

(p v (q v p)) v (r & (~((s & p) v ((q & r) v s)) v t)), False

(p & (q & ~(p v (~((p v r) & (s v t)) & r)))) v ~q, False

(((~(((p & (q & r)) & (q v s)) v r) & t) & q) & s) & s, False

((p & ((q v (((q & r) & s) & s)) & r)) & t) & (s v ~p), False

~~(((p v q) & r) & (~~~s & t)) & (t v ~~t), False

(p & ((q v (r v (s v (~(r v r) v (t & s))))) & p)) v p, False

((p v (((p v q) v r) v s)) & ~s) v (~r v (~p & t)), False

~(((p v p) & ((q v q) & (~r v (s v ~t)))) & r) & r, False

p & ((q v (~~(r & ((s v s) & ~t)) & (t & q))) & r), False

(((p & (q v ~(p v ~r))) v s) v ((r & ~p) v s)) & t, False

p & ((~(q & r) & (~(r v (s & ~r)) & t)) v (s & s)), False

(~(p & ((q v p) & r)) & (s & p)) v (s & ~(~s v t)), False

~((p v (q v ((q & p) & (q & r)))) v p) v (s & (s & t)), False

~(p & q) & ((p v (r & ((p v ((s & p) v t)) & t))) v p), False

~(((p v q) v r) v ((p v r) & (p & (s & ~~t)))) & q, False

(((p v (((q & r) v ((s v ~q) & t)) & s)) v t) & r) & r, False

((((p & (q v p)) v ~p) v r) & (~~(q & s) & t)) v r, False

((p v (~(~(q v r) & r) v ~(~s & r))) v t) v ~q, True

p & (((q & (r v (q & (q & s)))) & ~p) & (s & (t & p))), False

p & ((p & p) v (((q & (r & ~s)) & (s & (p v q))) v t)), False

(p & ~(q & ~((~(r & ((p v q) & p)) & r) & s))) & t, False

~(p v ((p & q) v r)) v ~(s & (q & (~~~t & t))), True

(p v ((~q & ((p v (~r & q)) & s)) & (t v ~r))) & p, False

(p & q) v (((r & s) & s) & (~(~(s v p) v ~p) & t)), False

(p v ((q v (q & r)) & ((r v ((s & t) v r)) & p))) v ~s, False

(((p & q) & ~~r) & ((~p & r) v (s & p))) & (t & r), False

(~p & (((q v ~r) v ~r) & ~s)) v ~(q & (t v t)), False

(p v ((p v p) v (q & ((~(r & ~~p) v s) v t)))) & p, False

p v (((q v (r v (~(r v r) & p))) & ((p v s) v t)) v t), False

~~(p & ((q & (r v s)) v ((~t & t) v (t v s)))) & s, False

(((p & q) v (p v (~(~~p v (r v s)) v p))) & t) & q, False

(~p & ((q v r) v s)) v (t v ((r & (~q v q)) v ~q)), False

p & (q & (~(r v p) & ((s & (q v t)) v ((r & q) v p)))), False

p v (~((q & ((r & s) & s)) & (r & (~t & ~t))) & p), False

(((p v ~~(q & ~r)) v (~s v t)) & (~r v r)) v p, False

(p & (~((q v r) v (s & ((t v ~q) v ~p))) & s)) & q, False

((p & (~q & (r & s))) v ~t) & (t v ~((s & t) & p)), False

p & (~((p v q) v (p & r)) & (((s & p) v r) & (p v t))), False

(p & (((q v r) v s) & (q & ~~p))) v ((~p v p) & t), False

(p v q) v ((r v (~s & q)) v ((r v q) v (s & (r v t)))), False

(((p v q) & (p & (r v ~(p & (s v r))))) v p) & (r & t), False

p v (q & (r v (~(s & s) v (r v (t v ((s & t) & q)))))), False

p & (q v (r & (((r & (~r v ~(r & r))) & ~s) & t))), False

(p & (((q v r) & (s v ((r v t) v ~q))) & p)) v (r v q), False

p & (~p v (((q v ((r & (q & (q v p))) v s)) v t) & s)), False

p v ~~(((q & p) v q) & (((r & q) v ~(s & t)) v s)), False

p v (q v (r v (s & (~(p v s) v (t & (t & (q v s))))))), False

~(((p v ((q & (r v p)) & s)) v (r & r)) & (r v t)) & q, False

((~(p v q) & ((r v (~s v s)) v r)) v (~r & s)) v t, False

((p v (q v (r & s))) v (~t & r)) v (q v ((s & q) v s)), False

~(p & ~(q v ((p & (r v s)) v ~(t v (~~t v p))))), False

~~(p v (p v (q v ((r v (p & q)) v (~(s v t) v s))))), False

~~p v (q v ~~(r & ~((q v (s & t)) & (r & p)))), False

(p & ~(~((q v (r v s)) & (~t & (r & r))) v t)) v q, False

((p & q) v ~r) & ((~s v p) v (~(p & (s v r)) v t)), False

p & ((q & ~r) v ~(q & (s v (~r & (r & (s & t)))))), False

(p v q) v (p v ((r v s) & (((r v ~s) & t) & (s & t)))), False

(p v (~q & ((r v (r & s)) & ((t v s) & q)))) & (s v r), False

p & (~(q & (r v ((~q v (~s & p)) v (p & t)))) v r), False

~((p v (q v (r & (s v r)))) & ((r v q) v (t v q))) & s, False

(~p & (~q & r)) v (s & ((~q & p) v ((q & q) & t))), False

(p v q) v (r v (((((q v s) v t) & t) v (p v p)) & ~q)), False

p & ~((q & ((r v s) v q)) & (t & (t & ((t v q) v q)))), False

~~((((p & (q v (q v r))) v (s v (p v q))) v ~t) & r), False

p v ((q & q) & (~~((r & ((r v p) v ~s)) v p) v t)), False

~((p & q) v q) v ~(((r & p) v ~s) & ((p & r) & t)), False

((~p & q) & (r v ~(s v q))) v (s v (p v (p v ~t))), False

((p v ((q v r) v (~s & ((p v (t v s)) v r)))) & r) & p, False

(~(p v ~q) & (~(p & q) v r)) & ((s v (r v s)) & t), False

p v (((((~q & ~r) v (r v r)) v s) v p) v (p v ~t)), False

p & ((q & ((~r & (q & q)) & q)) v ~((p & s) & ~t)), False

~p & ~(~((q v p) & (r v r)) & (~(r v ~s) v t)), False

p v ((q v ((r & r) & s)) & ((p & ~t) v ((t & t) v p))), False

(((~(p v ~q) v (r & s)) v p) & t) & ((s v s) v ~p), False

p & ~(p & (q v (((~p v ~(r v (r & s))) v t) & p))), False

p v ((((q & r) v ((q v s) v (t v ~t))) & p) v (r & p)), False

(p & ~p) & (((q v r) & q) v (s v ((s & t) & (s & t)))), False

~(p v q) & ~(((~(r & (s v q)) v (t v s)) & q) v t), False

((p v (p & ~(q v ~(q & (q & r))))) v r) v (~s & t), False

(p & p) v ((((q v r) v (q v (s & (t v q)))) & p) v ~s), False

(p v (~(q & r) v (p & (((q & q) v (q & s)) v q)))) & t, False

p v (q v ((p v (r & ~s)) v ((p v (t & ~t)) & ~t))), False

p & (((q v ((~q & ~r) & ~(s & q))) v (p v r)) & t), False

((~p & q) & (p v ~(r & (q v (s v q))))) v ~(r & t), False

(p v (~(~q v r) & (((s v p) & s) v (~t & t)))) v p, False

~(p & q) & (((r v ~s) & p) v (((q & ~q) v t) & p)), False

((p & (p v q)) & ((p & (r & (s & t))) & (p v r))) v ~t, False

(p v ~(p & q)) & ((r & ~((r & s) & q)) v ~(q & t)), False

~((p v (~p & (((~q & r) v s) & s))) v ((t & t) & p)), False

~p & (~((q & r) & (q & q)) & (~(s & (t v s)) v t)), False

p & ~((q & ~(p v (r & (~~~s v (t & r))))) v t), False

~(p v (q v (r v s))) v (~(~~(t & s) & ~t) & q), False

(p & (((q v (~r v s)) & t) v ((s v q) & ~~t))) & t, False

((p v (~q v r)) v s) v ~((s v (p v s)) v (t v ~t)), False

(p & (((q & r) & s) v (q & ((s v ~~s) v ~r)))) v t, False

(~(((p & q) & r) v s) & q) & (~p v (~t & (r v t))), False

(~p & q) v ((r & (p & (q & s))) v ~((~t v s) & p)), False

~p & ((((q & (p v (r & s))) v s) v t) & (t & (q v t))), False

(p v (~(p & (q & p)) v (r v (s & t)))) & (t & (q v s)), False

~(((p v q) v ~q) & (((r & (q v s)) v q) & (t v ~t))), False

((p v ((q & ~r) v s)) v r) & (p & (p v ~(s & ~t))), False

(~(p v q) & (((r & (s & q)) & ~p) & (s v ~t))) v s, False

~(p v q) & ~((r v (r & ~((q & p) v (s & t)))) v p), False

~(p & ((~q & r) & ((~(s & (t & q)) & t) & (t & r)))), False

~~((p & (q & (q v (~r & p)))) v ((r v (s v t)) v r)), False

~((p v q) v (~~((p & (r v (s & (s & p)))) v t) & t)), False

(~(p v ((p & q) & (r & s))) & q) v (((r & p) & s) & t), False

p v ~(~(~(q v ((q v r) v r)) & s) v (t v (p & r))), False

((p v q) v (~r & (s & (p & (s & (q v r)))))) & ~~t, False

~((p v q) v (q v r)) & ((((s v s) & (s v t)) v q) v p), False

~((p v ((q & p) v (((r v r) & p) v q))) v (s & t)) & p, False

p & (~(~q v q) v ~((((r & (s & t)) & p) & p) v t)), False

p & ((((q v r) v (q & ((s & ~t) v ~s))) v p) v ~t), False

p & ((q & (r v (q v (s & t)))) & (((~p & t) & t) & p)), False

p v ~~((q v ~((q & r) & (q & s))) v (s v (q & t))), True

p v (q & ~(((r v r) v (~(~p v s) v r)) v (r & t))), False

p & ((q & p) & (((p v r) & (p v ~~s)) v (~t & q))), False

(~((~~p v q) v p) v ~((r v ~p) v (s v t))) & r, False

~((((~(p v q) v r) & s) & ~(~q v (t & ~r))) & q), False

((p & (q v r)) v s) v (q & ((p & p) & (s v (t v ~q)))), False

(~p v (q v (r & (s v ((q & (s & (t v r))) & q))))) v p, True

~p & ~(((q v r) & ~(~(s & ~r) v t)) & ~~t), False

p v (q & ((r v q) v ((~s v s) v ((q v t) & (t & t))))), False

((p v q) & (~((r & s) v q) v p)) v ~~((s v t) & p), False

~(~(p v ~((q v (p v r)) v s)) v (p & ((r v q) v t))), False

(((~p v p) & q) & r) v ((q v s) v ~(~(r v r) & t)), False

~((p v ~~p) v (((q v ((r v s) & (p & p))) & t) & r)), False

~((~p v ~~(q v ~r)) & ((~q & (s v ~r)) v t)), False

~(((p v (p v (q & (r & (r v r))))) & s) & (s v s)) & t, False

(p v (q v (~((p & ~~r) & (p v s)) & (t & s)))) & q, False

(p v (~((q v p) v ((r v q) & (s & (r & t)))) & t)) v p, False

~(p v (~q v ~((r & s) & (t v (p & (~s & ~q)))))), False

((((p & q) & ~p) v ((r v p) & ((s & t) & s))) & r) v q, False

p & (q & ((~~((r & p) & (q & ~(s & t))) & r) & r)), False

~((p v p) v (q v (r v (s & s)))) v (~(s v ~t) v r), False

(p v ~(q & ((r & p) & s))) & (((~p v ~t) & q) & q), False

(((p & p) & q) v r) & ((q & s) v (~(p v r) & (t v s))), False

~(p v ~((q & r) v (s & (s & p)))) v ((s v q) & ~t), False

(p & ((q v q) v r)) v ((r v r) & (((s & s) v ~t) & p)), False

~p & (((~q v r) v ~(r v (s & p))) & ~(t v ~s)), False

(p v ~(p v q)) & ((r v (s v ((t v s) & ~r))) v ~r), False

~~(~p v ((q v ((((r & s) v (s & s)) v p) & t)) v p)), True

p v (q & (q & (r v (((((~s & t) v p) v p) v r) v p)))), False

(~~~p & (~(q & q) v ~((r & s) v (q v q)))) v t, False

p & (p & ((~(q v (~(r & ~r) v s)) v (r & t)) & t)), False

((p v (q v ~(((p v r) v s) v (t v r)))) v t) & (s & p), False

p v (((((~((p & q) v (r & q)) v s) v s) & q) v t) & s), False

~((((p v ((p v (q v r)) v (s & r))) & s) v (q v t)) v q), False

p v ~(q v (((r v ~q) v (((p v s) v p) & ~t)) & p)), False

(p v (q v ~((r v (s v ((t v ~s) & s))) & ~s))) v p, False

p & (((p & (~(q & (r v s)) & r)) & (t & (q & q))) & r), False

(p & q) & (((r v s) & ((((s v q) v r) v t) & ~q)) & s), False

~((~(p & q) v r) v ((~q & (s & ((r & p) v t))) v p)), False

((p & (((q v r) & (r v s)) v r)) v r) & ~((s & t) & s), False

p & ((q v ((r & p) v (p & (s & q)))) v (~(r v t) & t)), False

(~(p v (q v (p v ~~(q & (r v s))))) & s) v (r v t), False

((p & (((q v r) & p) & ~p)) v s) v ~(~(r & r) & t), False

~(p v (q & (r & ((~s & p) v t)))) v ((~r & t) & t), False

~(p & ((q & (r & p)) v (~(s & s) & (p v ~(t & r))))), False

(~(p & (((q & (~r & s)) v r) v t)) v p) v ~(q & r), True

((p v ~q) v ((~(r v ~s) v ((t v p) v p)) & p)) v r, False

~~((p & ((q v (p v (r v (~s & q)))) v t)) & (p v q)), False

(((p v q) & r) & r) v ((s v (q & ~~(s & ~t))) & q), False

((p v (((q v ~q) v r) & r)) v (r v (r v (s v t)))) v s, False

~((p v ((~(q & ~r) v s) & q)) & ((r v (t & q)) v t)), False

((~p v q) v ~((r v q) & ((~q & ~~s) & t))) & p, False

~((((((p & q) & r) v (s & t)) & (t & t)) v q) v (r v t)), False

~((p v q) & (r & (((~q v s) & (p v ~t)) v (r & t)))), False

((p & ((q & ((r v q) & (s & q))) v s)) v s) & ~(p & t), False

((p v (q & q)) v ((((r v q) v r) v (~r & s)) & q)) & t, False

(~(p & (((~q & r) & ~q) & (s v r))) & t) v (q v p), False

(p v ~q) & (((q v p) v (r & r)) & ((p & ~~s) v t)), False

~(p & q) & ((p v (q & (~r v s))) v ((~t & q) v r)), False

p & (((q & r) v r) v (~(r & (~r & (s v ~q))) v t)), False

(p v ((((p v q) & (r & s)) v (s & p)) v (t v q))) & ~p, False

(~p v (~(q v (q v ~r)) & p)) & (r & ((p v s) v t)), False

~((~(((p v q) v p) & ((r v s) v ~t)) & p) & (r v t)), False

(((p v q) & r) v (((s v s) v r) v ~(t & (r v t)))) & t, False

(p & q) v ~(((r v q) & (((s v r) v r) v q)) & (t & p)), False

(~p & (q & r)) v (s & ~(r v (~(q & r) & (t & p)))), False

(p v ((q v (p v r)) & r)) v (((~s & t) & s) & (p & p)), False

p v ((q v ((((~r & (s & q)) & r) v t) v (q & r))) v p), False

((p v (q v (q v r))) v ((s & ~((s v t) v r)) v p)) & s, False

p & ((((~q v q) & r) v (s & s)) v (q v (q v (t v r)))), False

(~((((p & p) & q) & r) v (~r v s)) & ~(r & q)) & t, False

((p v q) & (~(r v (q v s)) v ~((~r v q) v t))) v s, False

p & ~(q v ((r v ((s v ~r) v (~~t & ~t))) & s)), False

~((((p v (q v (p & p))) v p) & (r v ((p v r) & s))) v t), False

p v ((((q & ((r v p) v s)) & (p & t)) v r) v (~s & t)), False

~~(((p & q) & (r & ((s & (t v ~(q & s))) v r))) v t), False

~(p & ((q & r) v ((((r & s) v ~p) & t) & (q v ~t)))), False

~((~p & (q & p)) v q) & (((~(q v q) & r) v s) v t), False

~(((p & ~(p & (q & (q & ~r)))) & s) & (t v r)) & p, False

~p v (p & ((q v ~r) v (s & (t & (q v (t v ~t)))))), False

~((p & q) & (~(((q & ~r) & (s v t)) & r) v (p & p))), False

(p & (q v (r & (q & ((s & ~~(q & ~r)) & r))))) v t, False

((p & q) v ~(r v (((q v q) v s) v (p v (t v r))))) v q, False

~((((p v p) & (q & r)) v q) & ((s v t) v (q v ~~p))), False

((p & q) & r) & ((q & ~(~(s & (~p v q)) & t)) & p), False

(p v (~q v r)) v ((s v (~(r & ~r) v t)) v (q v s)), True

p & (p & (~(q & r) v (((r v s) & t) & (s v (r & q))))), False

((~p v (q v (((~~r & q) & (q v s)) v r))) & r) & t, False

(p & (p & (p v q))) v (((~r v ((s & t) & t)) & r) & r), False

p & ((q v (r & s)) v ((q v ((s & q) & t)) & ~(r & q))), False

~((p & (~(q & (r v q)) v s)) v (~(p v (p & q)) & t)), False

(p & (q & r)) & (p v ((p v s) & (t & ~((q v t) & r)))), False

(~p & q) & ((r v q) v (((~~(s v p) v q) & s) v t)), False

(p v p) & ~(~~~(q v (~p v r)) & ((s & r) v t)), False

~((p v q) & (q v (r & ((r & ~(r v (~s v r))) & t)))), False

(p & (((p v q) & r) & (r v ~s))) & ((s v p) v (t & s)), False

((p & (~(q & (r & p)) v (~s & (t & ~p)))) v r) & p, False

(p v q) & ((r & (~(q & (s v t)) & ((p & q) v t))) & s), False

(p & q) v ((q & (~(~q v ~q) & ~~r)) & (s & t)), False

~(p v (q & (((~~r & ((s & (t & p)) v s)) v t) v r))), False

~p v (((q & (~(~p v r) & (p v s))) & (s v t)) v p), True

p v ((~(q v (r & ((s & t) & ~(t & t)))) v ~p) v r), True

(p v (q & (r & r))) v ((r v s) v ((q v (p & q)) v ~t)), False

~((p & ((((q & r) v r) & (r & ~(~s v t))) & q)) & r), False

p v (~((q v (p & p)) v ~(~~r v (~s & t))) & s), False

(~(p & (~q & ((r v s) & r))) v t) v ((r & ~s) & t), False

~((~p v p) v (q & ~(r & s))) & ~((q v t) v ~t), False

(p & ~(q & r)) v (s v (t v (((r & s) v ~~r) v q))), False

(~((((p v ((p & q) v p)) v ~r) v s) & ~t) v q) & t, False

~p v (((((q & r) v s) & q) & ((s v q) v t)) v (t v p)), True

(p v (q & (~((~(r v s) v ~(p & r)) & r) & s))) & t, False

~((p v (q & (r & q))) v ~~(p v ~~(s v (t v s)))), False

(p & ((q v ((~~p & ~r) v q)) v s)) & ((t v r) & r), False

((p & ~(((~q v (q v (r v p))) v p) v ~p)) & s) v t, False

((p v p) & q) & (~(~((r v s) v t) & (t & p)) v ~r), False

(~(p v (((q & r) v s) v (s & (t & r)))) & r) & (t v q), False

((p & (q & ~(q & ((r & s) & ((s v t) v q))))) & q) v r, False

(~p v q) & (~~r & ~(~(p & (s & (t & r))) & s)), False

p & ~(p & ((q v (q v (r v (s v s)))) v (t v (q & r)))), False

(p v (~p & (q v r))) v (q v (~~(s & (t & q)) & p)), False

p v ((((q v (r v s)) v (s & s)) & t) v ((~r & r) & t)), False

~((p & q) & (((r & p) & s) v ((t & (q v p)) v s))) v q, True

(p v (q & ~(p & ~r))) & (s v (~q v (r & (q v t)))), False

(p & (~((q v q) & (~r & (s v (~s & q)))) & q)) & t, False

p & (~~((p & q) & ((r v ((q v s) & p)) v ~p)) v t), False

((p v q) v r) & ((s v (t v (r & (r v t)))) v (r v ~r)), False

~(((p & (q & r)) v s) v ((~t v (s v (t & ~t))) & r)), False

(p v ((q & r) & ((s v (~s & r)) & r))) & ((s & t) & s), False

(p & p) v (q v (r & (s v (s & (((s v r) & ~t) & r))))), False

((p & q) v r) v ~((q v s) v (s v (~~(r & t) & s))), False

(p v p) v (q & (q & (r v (q v (s v (~t v (t v q))))))), False

(p & (~((q & q) v ~r) v p)) & (~(s & s) & (q & t)), False

((p & ((q v ((r v s) v s)) v s)) & t) v ~(q & (q v r)), False

~((((((p & q) & r) & q) v ~(~p v (p v s))) & t) v s), False

(~((p v (q v r)) v ((~s v ~t) v s)) & s) & (q & t), False

~p & (~((q v (p v (r & r))) v ((~q & s) & q)) v t), False

((~(p v (q & (((r & r) v s) v r))) v p) v (r & t)) & p, False

(p v (q v ~(~(r & (s v p)) & s))) & (t v (r v ~p)), False

(p v ((q v r) v ~~(~~s v s))) & ((t & ~t) v t), False

~p v ((q & r) & ~(((q v s) v (t & p)) v ~(q v t))), False

((p v p) v (q v (~~((r v ~s) v t) v (q v t)))) & t, False

(((~((p v (q v ~p)) v p) v r) v (q & q)) v ~s) & t, False

(((~(~p & ~(~q & ~r)) & (q v s)) v t) & t) & q, False

~((p v q) v (((q & ((p v r) v s)) & (p v t)) v t)) & s, False

p & (((p v (q v r)) & s) v (~((q & r) & r) & (t v p))), False

((((p & q) v (~r & r)) & s) & (((s & s) v s) & t)) & p, False

((p v (~((q & ~q) & r) & p)) v (s & (t v ~t))) & r, False

(((~(p & (q & r)) v (r & s)) v t) & ((q & r) & s)) v s, False

p v (p v ((((q & r) & (((r v s) & t) & p)) v p) v ~s)), False

((p & ((q v r) & s)) v q) & (t & (~r v ((p v t) v q))), False

p & ((~((q & r) v s) & ((((t v t) v t) & t) v s)) v p), False

((p v (q v (((~(r v p) v s) & t) v r))) & (s v q)) v r, False

((((p v q) & ((~r & s) & (q v ~~r))) & p) & s) v t, False

((~(p & q) & (q & q)) & ~p) & ((q & r) v (s v ~t)), False

(p v (p v p)) v ((q v r) v (~(s v (t & s)) & (t v q))), False

(p & ~(q & r)) & (s v ~((s & t) & ((~p v q) v r))), False

((p v ~q) v r) v ((((s v (t & t)) v ~r) v t) & ~t), False

(~(~(~(p & (~q & r)) v (r v s)) v ~q) v p) v t, False

(((~p v q) v (((~r & q) v s) v p)) v t) & (~p v r), False

p v (((q v r) v ((s v q) & r)) & (s v (t v (t & ~s)))), False

((((~(p v p) v q) v (~(~q & r) v s)) v r) v q) v t, True

p & (((q v p) v (r v q)) v (p & ~((s v t) & (t & p)))), False

((p v ((q v (p & ~~q)) v (r v ~s))) & s) & (s v t), False

~(~(~((p & q) & (r & (s v s))) v (r & t)) v (s v p)), False

~(~(p & ((q v r) v s)) v (t v ((s & q) & p))) v ~q, False

~(((p & p) & (q v q)) v (((r v (r & s)) & t) & (p v q))), False

p & (((p v ~q) v (r v (s & (~t & ~p)))) & (q & q)), False

(p & (~q & r)) & (~((~s & ~q) v (~r v s)) & t), False

p & ~((q & ((q & (r v ((s & r) v (s v r)))) & t)) & r), False

(((((p v (p v ~q)) v r) v ((q v s) & t)) v s) v t) & q, False

(~p v ~p) v ((q & ((r & s) v ((r & ~s) v t))) v r), False

p v (((q & r) & p) & ~((q & ~q) & (q v (s & ~t)))), False

((p v (q & ~(p v ((q v ((r & s) & q)) v p)))) & s) & t, False

p v (q & ((~((p v r) & r) v ((s & (p v t)) & p)) & r)), False

~(p & q) v (r & ~((r & (q & s)) & ((t & ~s) v p))), False

~((p & ((~q & r) & p)) & (~(s & r) & (q v t))) v r, True

~((p v (q & (r v q))) v ~p) & ((s v (r & s)) v ~t), False

(p v ~~~((q v ((r v (~r v q)) & p)) v ~s)) & t, False

((p v (q & (r & s))) v ~(p v p)) v ((r & t) v (t v t)), True

(p & p) & ((q & (((~r & (s & q)) & s) & (p v t))) v s), False

((p v q) & (((((r v ~p) & r) & (s & q)) & p) v r)) & t, False

~(p v (q v ~((r v ((q v (s v (r v ~q))) v s)) v t))), False

p & (~~~q & ((r v s) v (((~t & ~r) & p) v r))), False

p & ((((p v ~(q v ((~r & p) & ~s))) v t) v t) & s), False

~((p & ((~~(q v p) & ((r v q) & (p & s))) & s)) & t), False

~(p v (((p v (~~(q v r) & s)) v (q v (q v t))) & s)), False

(p & (p v ~(~(q & ~~(p & (r v s))) & t))) & ~q, False

~((((p v (q & (p & ~r))) & ~(q v p)) & s) v q) v t, False

((p v ~q) & (q v q)) & (r v (r v ((r v s) & (t & r)))), False

(((~(p & ~q) & (p & (r & s))) & ~q) v t) v (r v q), False

(p & (q & (q v r))) v (s v (t v (~t & ((s v p) & p)))), False

(p & p) v (q & ((p & ((r & ~s) v ((s v q) v q))) & t)), False

(~~~p v q) v ((r v p) v (p v (s v (~t v ~t)))), True

p v (((q & ((q v r) & q)) v ~(s & ((r v s) & t))) & q), False

p & ((q & ((~(p v (q & r)) & (s v t)) v p)) & (r & q)), False

~(p & (((((q & r) v ((s v t) v r)) & s) & r) v p)) v q, False

((~p v ~(q & (r v (q & (q v ~(q & s)))))) & t) & s, False

(((p & q) & r) v (q & s)) v ((~p v (s & (p & t))) v t), False

p & ~(((p & (p & ~(q & p))) v r) v (s v (~s v t))), False

(((p & (q v (r & ((~r v r) v q)))) v s) v t) v (p & p), False

(~((~p & ~q) & ~(p v ~(r & (s v t)))) v q) v s, False

p v ((q & (q v r)) v ((s v ((s v ~r) & ~r)) v ~t)), False

p & ((q & ~((r & s) v q)) v ((~t & (p v ~q)) v s)), False

((~(p & ((p v (q v (r v q))) & q)) & r) & ~~s) v t, False

(~(((p & (q & r)) v p) & q) & (s v t)) & ~~(q v s), False

p v ((~~~((q & r) & (p v p)) v (~r & ~s)) & t), False

((((p & q) & (((r v s) & s) & s)) & ~t) & t) & (q & s), False

